"#12V motor run at 12V, 60 seconds, x axis",
Time - Voltage - Voltage_0,Amplitude - Voltage - Voltage_0
24.107667,3.222m
24.108,7.043m
24.108333,5.769m
24.108667,1.949m
24.109,1.949m
24.109333,1.949m
24.109667,675.1u
24.11,3.222m
24.110333,3.222m
24.110667,675.1u
24.111,675.1u
24.111333,-3.146m
24.111667,-1.872m
24.112,1.949m
24.112333,1.949m
24.112667,-1.872m
24.113,-1.872m
24.113333,-5.693m
24.113667,-5.693m
24.114,-1.872m
24.114333,-1.872m
24.114667,-3.146m
24.115,-3.146m
24.115333,-3.146m
24.115667,-5.693m
24.116,-1.872m
24.116333,-3.146m
24.116667,675.1u
24.117,-3.146m
24.117333,-5.693m
24.117667,-4.419m
24.118,-1.872m
24.118333,-598.5u
24.118667,1.949m
24.119,3.222m
24.119333,675.1u
24.119667,675.1u
24.12,-3.146m
24.120333,-598.5u
24.120667,3.222m
24.121,1.949m
24.121333,5.769m
24.121667,7.043m
24.122,675.1u
24.122333,675.1u
24.122667,3.222m
24.123,3.222m
24.123333,8.316m
24.123667,8.316m
24.124,3.222m
24.124333,3.222m
24.124667,-1.872m
24.125,-1.872m
24.125333,1.949m
24.125667,4.496m
24.126,675.1u
24.126333,1.949m
24.126667,-1.872m
24.127,-4.419m
24.127333,-598.5u
24.127667,-598.5u
24.128,3.222m
24.128333,1.949m
24.128667,-598.5u
24.129,-1.872m
24.129333,-3.146m
24.129667,-3.146m
24.13,1.949m
24.130333,675.1u
24.130667,-3.146m
24.131,-3.146m
24.131333,-5.693m
24.131667,-6.966m
24.132,-3.146m
24.132333,1.949m
24.132667,1.949m
24.133,-1.872m
24.133333,-1.872m
24.133667,-5.693m
24.134,-1.872m
24.134333,-1.872m
24.134667,-1.872m
24.135,3.222m
24.135333,3.222m
24.135667,675.1u
24.136,675.1u
24.136333,3.222m
24.136667,4.496m
24.137,5.769m
24.137333,7.043m
24.137667,5.769m
24.138,3.222m
24.138333,-598.5u
24.138667,675.1u
24.139,4.496m
24.139333,3.222m
24.139667,4.496m
24.14,675.1u
24.140333,3.222m
24.140667,-1.872m
24.141,-1.872m
24.141333,1.949m
24.141667,3.222m
24.142,1.949m
24.142333,-598.5u
24.142667,-5.693m
24.143,-5.693m
24.143333,-598.5u
24.143667,675.1u
24.144,3.222m
24.144333,1.949m
24.144667,-598.5u
24.145,-1.872m
24.145333,-3.146m
24.145667,675.1u
24.146,-598.5u
24.146333,1.949m
24.146667,-1.872m
24.147,-1.872m
24.147333,-5.693m
24.147667,-5.693m
24.148,-5.693m
24.148333,675.1u
24.148667,675.1u
24.149,675.1u
24.149333,-1.872m
24.149667,-1.872m
24.15,-598.5u
24.150333,-598.5u
24.150667,3.222m
24.151,3.222m
24.151333,1.949m
24.151667,1.949m
24.152,-598.5u
24.152333,-598.5u
24.152667,4.496m
24.153,5.769m
24.153333,7.043m
24.153667,3.222m
24.154,3.222m
24.154333,675.1u
24.154667,675.1u
24.155,3.222m
24.155333,4.496m
24.155667,3.222m
24.156,675.1u
24.156333,-1.872m
24.156667,-3.146m
24.157,675.1u
24.157333,675.1u
24.157667,1.949m
24.158,3.222m
24.158333,-1.872m
24.158667,-598.5u
24.159,-4.419m
24.159333,-3.146m
24.159667,1.949m
24.16,1.949m
24.160333,675.1u
24.160667,675.1u
24.161,-4.419m
24.161333,-3.146m
24.161667,675.1u
24.162,-1.872m
24.162333,-3.146m
24.162667,-1.872m
24.163,-5.693m
24.163333,-5.693m
24.163667,-1.872m
24.164,675.1u
24.164333,3.222m
24.164667,-1.872m
24.165,-598.5u
24.165333,-4.419m
24.165667,-3.146m
24.166,675.1u
24.166333,675.1u
24.166667,5.769m
24.167,3.222m
24.167333,675.1u
24.167667,-1.872m
24.168,3.222m
24.168333,3.222m
24.168667,4.496m
24.169,5.769m
24.169333,3.222m
24.169667,675.1u
24.17,1.949m
24.170333,3.222m
24.170667,4.496m
24.171,4.496m
24.171333,675.1u
24.171667,-3.146m
24.172,-1.872m
24.172333,-598.5u
24.172667,-3.146m
24.173,-598.5u
24.173333,3.222m
24.173667,-1.872m
24.174,-1.872m
24.174333,-1.872m
24.174667,-4.419m
24.175,-598.5u
24.175333,-1.872m
24.175667,675.1u
24.176,-1.872m
24.176333,-1.872m
24.176667,-3.146m
24.177,-4.419m
24.177333,-1.872m
24.177667,-3.146m
24.178,675.1u
24.178333,-3.146m
24.178667,-4.419m
24.179,-5.693m
24.179333,-1.872m
24.179667,-1.872m
24.18,1.949m
24.180333,1.949m
24.180667,-1.872m
24.181,-598.5u
24.181333,675.1u
24.181667,675.1u
24.182,3.222m
24.182333,4.496m
24.182667,3.222m
24.183,3.222m
24.183333,3.222m
24.183667,4.496m
24.184,7.043m
24.184333,8.316m
24.184667,3.222m
24.185,3.222m
24.185333,675.1u
24.185667,-598.5u
24.186,3.222m
24.186333,3.222m
24.186667,4.496m
24.187,675.1u
24.187333,-1.872m
24.187667,-1.872m
24.188,675.1u
24.188333,1.949m
24.188667,3.222m
24.189,3.222m
24.189333,-1.872m
24.189667,-598.5u
24.19,-3.146m
24.190333,-598.5u
24.190667,1.949m
24.191,-1.872m
24.191333,-3.146m
24.191667,-1.872m
24.192,-5.693m
24.192333,-5.693m
24.192667,-3.146m
24.193,-3.146m
24.193333,675.1u
24.193667,-3.146m
24.194,-5.693m
24.194333,-5.693m
24.194667,-4.419m
24.195,-1.872m
24.195333,675.1u
24.195667,1.949m
24.196,-1.872m
24.196333,-598.5u
24.196667,-4.419m
24.197,-3.146m
24.197333,3.222m
24.197667,3.222m
24.198,3.222m
24.198333,3.222m
24.198667,675.1u
24.199,-598.5u
24.199333,3.222m
24.199667,3.222m
24.2,3.222m
24.200333,1.949m
24.200667,-598.5u
24.201,675.1u
24.201333,1.949m
24.201667,3.222m
24.202,7.043m
24.202333,5.769m
24.202667,1.949m
24.203,-598.5u
24.203333,-1.872m
24.203667,675.1u
24.204,675.1u
24.204333,3.222m
24.204667,-1.872m
24.205,-3.146m
24.205333,-4.419m
24.205667,-598.5u
24.206,-1.872m
24.206333,1.949m
24.206667,-1.872m
24.207,-1.872m
24.207333,-3.146m
24.207667,-3.146m
24.208,675.1u
24.208333,675.1u
24.208667,-3.146m
24.209,-3.146m
24.209333,-5.693m
24.209667,-6.966m
24.21,-598.5u
24.210333,1.949m
24.210667,-1.872m
24.211,-1.872m
24.211333,-5.693m
24.211667,-5.693m
24.212,3.222m
24.212333,1.949m
24.212667,-598.5u
24.213,675.1u
24.213333,-1.872m
24.213667,-1.872m
24.214,3.222m
24.214333,4.496m
24.214667,3.222m
24.215,3.222m
24.215333,-598.5u
24.215667,3.222m
24.216,3.222m
24.216333,4.496m
24.216667,7.043m
24.217,3.222m
24.217333,1.949m
24.217667,-598.5u
24.218,1.949m
24.218333,1.949m
24.218667,4.496m
24.219,4.496m
24.219333,675.1u
24.219667,1.949m
24.22,-3.146m
24.220333,-3.146m
24.220667,-1.872m
24.221,1.949m
24.221333,-1.872m
24.221667,-1.872m
24.222,-4.419m
24.222333,-5.693m
24.222667,-598.5u
24.223,3.222m
24.223333,-1.872m
24.223667,-3.146m
24.224,-5.693m
24.224333,-4.419m
24.224667,1.949m
24.225,675.1u
24.225333,-1.872m
24.225667,-598.5u
24.226,-5.693m
24.226333,-1.872m
24.226667,3.222m
24.227,3.222m
24.227333,-598.5u
24.227667,675.1u
24.228,-3.146m
24.228333,-1.872m
24.228667,675.1u
24.229,3.222m
24.229333,3.222m
24.229667,3.222m
24.23,-1.872m
24.230333,-1.872m
24.230667,4.496m
24.231,3.222m
24.231333,5.769m
24.231667,3.222m
24.232,3.222m
24.232333,675.1u
24.232667,675.1u
24.233,3.222m
24.233333,5.769m
24.233667,1.949m
24.234,1.949m
24.234333,675.1u
24.234667,-3.146m
24.235,675.1u
24.235333,3.222m
24.235667,1.949m
24.236,1.949m
24.236333,-1.872m
24.236667,-3.146m
24.237,-1.872m
24.237333,675.1u
24.237667,675.1u
24.238,-1.872m
24.238333,-1.872m
24.238667,-4.419m
24.239,-3.146m
24.239333,-1.872m
24.239667,1.949m
24.24,1.949m
24.240333,-1.872m
24.240667,-5.693m
24.241,-4.419m
24.241333,675.1u
24.241667,-598.5u
24.242,1.949m
24.242333,1.949m
24.242667,-1.872m
24.243,-1.872m
24.243333,-4.419m
24.243667,-598.5u
24.244,1.949m
24.244333,3.222m
24.244667,1.949m
24.245,-598.5u
24.245333,675.1u
24.245667,4.496m
24.246,4.496m
24.246333,4.496m
24.246667,3.222m
24.247,675.1u
24.247333,675.1u
24.247667,3.222m
24.248,3.222m
24.248333,4.496m
24.248667,4.496m
24.249,3.222m
24.249333,675.1u
24.249667,-3.146m
24.25,-4.419m
24.250333,1.949m
24.250667,3.222m
24.251,-1.872m
24.251333,-1.872m
24.251667,-5.693m
24.252,-3.146m
24.252333,3.222m
24.252667,1.949m
24.253,-1.872m
24.253333,-4.419m
24.253667,-3.146m
24.254,-598.5u
24.254333,-1.872m
24.254667,1.949m
24.255,675.1u
24.255333,-1.872m
24.255667,-3.146m
24.256,-6.966m
24.256333,-3.146m
24.256667,675.1u
24.257,675.1u
24.257333,-3.146m
24.257667,-1.872m
24.258,-4.419m
24.258333,-1.872m
24.258667,675.1u
24.259,3.222m
24.259333,-598.5u
24.259667,675.1u
24.26,-598.5u
24.260333,1.949m
24.260667,3.222m
24.261,7.043m
24.261333,5.769m
24.261667,3.222m
24.262,3.222m
24.262333,1.949m
24.262667,3.222m
24.263,4.496m
24.263333,5.769m
24.263667,3.222m
24.264,-1.872m
24.264333,-598.5u
24.264667,675.1u
24.265,4.496m
24.265333,4.496m
24.265667,675.1u
24.266,675.1u
24.266333,-3.146m
24.266667,675.1u
24.267,-1.872m
24.267333,3.222m
24.267667,675.1u
24.268,675.1u
24.268333,-4.419m
24.268667,-5.693m
24.269,-598.5u
24.269333,-1.872m
24.269667,1.949m
24.27,-1.872m
24.270333,-1.872m
24.270667,-4.419m
24.271,-6.966m
24.271333,-3.146m
24.271667,675.1u
24.272,-3.146m
24.272333,-3.146m
24.272667,-5.693m
24.273,-6.966m
24.273333,-3.146m
24.273667,-3.146m
24.274,1.949m
24.274333,-598.5u
24.274667,-3.146m
24.275,675.1u
24.275333,1.949m
24.275667,3.222m
24.276,4.496m
24.276333,7.043m
24.276667,3.222m
24.277,3.222m
24.277333,675.1u
24.277667,4.496m
24.278,5.769m
24.278333,5.769m
24.278667,5.769m
24.279,3.222m
24.279333,-598.5u
24.279667,3.222m
24.28,675.1u
24.280333,3.222m
24.280667,4.496m
24.281,675.1u
24.281333,675.1u
24.281667,-3.146m
24.282,-1.872m
24.282333,675.1u
24.282667,3.222m
24.283,1.949m
24.283333,675.1u
24.283667,-1.872m
24.284,-3.146m
24.284333,-1.872m
24.284667,-598.5u
24.285,-598.5u
24.285333,-1.872m
24.285667,-1.872m
24.286,-1.872m
24.286333,-5.693m
24.286667,-5.693m
24.287,-3.146m
24.287333,675.1u
24.287667,-3.146m
24.288,-1.872m
24.288333,-4.419m
24.288667,-3.146m
24.289,-3.146m
24.289333,-1.872m
24.289667,3.222m
24.29,1.949m
24.290333,675.1u
24.290667,-3.146m
24.291,-3.146m
24.291333,1.949m
24.291667,5.769m
24.292,5.769m
24.292333,3.222m
24.292667,3.222m
24.293,1.949m
24.293333,1.949m
24.293667,3.222m
24.294,7.043m
24.294333,4.496m
24.294667,3.222m
24.295,1.949m
24.295333,-1.872m
24.295667,-3.146m
24.296,675.1u
24.296333,675.1u
24.296667,3.222m
24.297,3.222m
24.297333,-3.146m
24.297667,-3.146m
24.298,-598.5u
24.298333,-598.5u
24.298667,3.222m
24.299,1.949m
24.299333,3.222m
24.299667,-598.5u
24.3,-4.419m
24.300333,-598.5u
24.300667,-1.872m
24.301,675.1u
24.301333,1.949m
24.301667,-1.872m
24.302,-1.872m
24.302333,-4.419m
24.302667,-4.419m
24.303,-1.872m
24.303333,1.949m
24.303667,-1.872m
24.304,-1.872m
24.304333,-4.419m
24.304667,-3.146m
24.305,-598.5u
24.305333,3.222m
24.305667,3.222m
24.306,1.949m
24.306333,675.1u
24.306667,-1.872m
24.307,1.949m
24.307333,3.222m
24.307667,7.043m
24.308,4.496m
24.308333,3.222m
24.308667,1.949m
24.309,-598.5u
24.309333,675.1u
24.309667,1.949m
24.31,1.949m
24.310333,4.496m
24.310667,4.496m
24.311,1.949m
24.311333,-1.872m
24.311667,675.1u
24.312,675.1u
24.312333,3.222m
24.312667,3.222m
24.313,-1.872m
24.313333,-1.872m
24.313667,-4.419m
24.314,-4.419m
24.314333,-1.872m
24.314667,-1.872m
24.315,675.1u
24.315333,-3.146m
24.315667,-4.419m
24.316,-5.693m
24.316333,-1.872m
24.316667,-5.693m
24.317,-598.5u
24.317333,675.1u
24.317667,-3.146m
24.318,-1.872m
24.318333,-3.146m
24.318667,-4.419m
24.319,-3.146m
24.319333,-598.5u
24.319667,3.222m
24.32,1.949m
24.320333,675.1u
24.320667,675.1u
24.321,-3.146m
24.321333,-3.146m
24.321667,-598.5u
24.322,1.949m
24.322333,5.769m
24.322667,1.949m
24.323,3.222m
24.323333,1.949m
24.323667,675.1u
24.324,3.222m
24.324333,3.222m
24.324667,3.222m
24.325,3.222m
24.325333,675.1u
24.325667,675.1u
24.326,3.222m
24.326333,3.222m
24.326667,4.496m
24.327,3.222m
24.327333,675.1u
24.327667,-1.872m
24.328,1.949m
24.328333,-3.146m
24.328667,3.222m
24.329,3.222m
24.329333,-598.5u
24.329667,-1.872m
24.33,-5.693m
24.330333,-5.693m
24.330667,-1.872m
24.331,675.1u
24.331333,1.949m
24.331667,1.949m
24.332,-4.419m
24.332333,-4.419m
24.332667,-3.146m
24.333,-1.872m
24.333333,675.1u
24.333667,-1.872m
24.334,-5.693m
24.334333,-4.419m
24.334667,-1.872m
24.335,-1.872m
24.335333,1.949m
24.335667,675.1u
24.336,-3.146m
24.336333,-3.146m
24.336667,-598.5u
24.337,675.1u
24.337333,675.1u
24.337667,3.222m
24.338,4.496m
24.338333,675.1u
24.338667,-598.5u
24.339,3.222m
24.339333,3.222m
24.339667,7.043m
24.34,4.496m
24.340333,3.222m
24.340667,675.1u
24.341,675.1u
24.341333,3.222m
24.341667,5.769m
24.342,5.769m
24.342333,1.949m
24.342667,1.949m
24.343,-3.146m
24.343333,-1.872m
24.343667,675.1u
24.344,675.1u
24.344333,1.949m
24.344667,675.1u
24.345,-598.5u
24.345333,-3.146m
24.345667,-1.872m
24.346,-598.5u
24.346333,-1.872m
24.346667,1.949m
24.347,675.1u
24.347333,-598.5u
24.347667,-1.872m
24.348,-5.693m
24.348333,-5.693m
24.348667,-6.966m
24.349,-598.5u
24.349333,675.1u
24.349667,-1.872m
24.35,-1.872m
24.350333,-4.419m
24.350667,-4.419m
24.351,-3.146m
24.351333,-598.5u
24.351667,1.949m
24.352,3.222m
24.352333,-598.5u
24.352667,-3.146m
24.353,-3.146m
24.353333,-3.146m
24.353667,1.949m
24.354,5.769m
24.354333,3.222m
24.354667,3.222m
24.355,675.1u
24.355333,3.222m
24.355667,3.222m
24.356,1.949m
24.356333,5.769m
24.356667,7.043m
24.357,3.222m
24.357333,1.949m
24.357667,3.222m
24.358,-1.872m
24.358333,1.949m
24.358667,675.1u
24.359,675.1u
24.359333,675.1u
24.359667,-598.5u
24.36,-4.419m
24.360333,-4.419m
24.360667,-598.5u
24.361,-598.5u
24.361333,1.949m
24.361667,3.222m
24.362,675.1u
24.362333,-1.872m
24.362667,-3.146m
24.363,675.1u
24.363333,-1.872m
24.363667,3.222m
24.364,675.1u
24.364333,-3.146m
24.364667,-3.146m
24.365,-6.966m
24.365333,-3.146m
24.365667,-1.872m
24.366,1.949m
24.366333,1.949m
24.366667,-598.5u
24.367,-1.872m
24.367333,-3.146m
24.367667,-3.146m
24.368,675.1u
24.368333,675.1u
24.368667,4.496m
24.369,4.496m
24.369333,1.949m
24.369667,3.222m
24.37,675.1u
24.370333,-598.5u
24.370667,3.222m
24.371,1.949m
24.371333,1.949m
24.371667,3.222m
24.372,-598.5u
24.372333,675.1u
24.372667,3.222m
24.373,1.949m
24.373333,3.222m
24.373667,3.222m
24.374,1.949m
24.374333,-3.146m
24.374667,-3.146m
24.375,675.1u
24.375333,-598.5u
24.375667,675.1u
24.376,675.1u
24.376333,-3.146m
24.376667,-1.872m
24.377,-5.693m
24.377333,-5.693m
24.377667,-1.872m
24.378,1.949m
24.378333,-1.872m
24.378667,-1.872m
24.379,-3.146m
24.379333,-4.419m
24.379667,-598.5u
24.38,675.1u
24.380333,1.949m
24.380667,-1.872m
24.381,-1.872m
24.381333,-4.419m
24.381667,-4.419m
24.382,-598.5u
24.382333,-1.872m
24.382667,675.1u
24.383,-598.5u
24.383333,-598.5u
24.383667,-3.146m
24.384,-3.146m
24.384333,3.222m
24.384667,4.496m
24.385,5.769m
24.385333,3.222m
24.385667,4.496m
24.386,675.1u
24.386333,1.949m
24.386667,3.222m
24.387,7.043m
24.387333,8.316m
24.387667,3.222m
24.388,3.222m
24.388333,3.222m
24.388667,1.949m
24.389,675.1u
24.389333,4.496m
24.389667,3.222m
24.39,675.1u
24.390333,-1.872m
24.390667,-4.419m
24.391,-5.693m
24.391333,-1.872m
24.391667,-1.872m
24.392,-598.5u
24.392333,-1.872m
24.392667,-4.419m
24.393,-4.419m
24.393333,-598.5u
24.393667,1.949m
24.394,675.1u
24.394333,-598.5u
24.394667,-1.872m
24.395,-5.693m
24.395333,-5.693m
24.395667,-3.146m
24.396,675.1u
24.396333,675.1u
24.396667,-3.146m
24.397,-1.872m
24.397333,-4.419m
24.397667,-4.419m
24.398,-1.872m
24.398333,1.949m
24.398667,3.222m
24.399,-1.872m
24.399333,-598.5u
24.399667,-1.872m
24.4,-1.872m
24.400333,3.222m
24.400667,7.043m
24.401,7.043m
24.401333,4.496m
24.401667,4.496m
24.402,675.1u
24.402333,675.1u
24.402667,3.222m
24.403,3.222m
24.403333,5.769m
24.403667,4.496m
24.404,3.222m
24.404333,-1.872m
24.404667,-1.872m
24.405,1.949m
24.405333,675.1u
24.405667,3.222m
24.406,3.222m
24.406333,675.1u
24.406667,-1.872m
24.407,-4.419m
24.407333,-4.419m
24.407667,-598.5u
24.408,3.222m
24.408333,675.1u
24.408667,-598.5u
24.409,-1.872m
24.409333,-4.419m
24.409667,-3.146m
24.41,-1.872m
24.410333,-598.5u
24.410667,-598.5u
24.411,-3.146m
24.411333,-3.146m
24.411667,-6.966m
24.412,-6.966m
24.412333,-3.146m
24.412667,-598.5u
24.413,675.1u
24.413333,-3.146m
24.413667,-598.5u
24.414,-3.146m
24.414333,-3.146m
24.414667,-598.5u
24.415,3.222m
24.415333,675.1u
24.415667,1.949m
24.416,-598.5u
24.416333,675.1u
24.416667,3.222m
24.417,3.222m
24.417333,4.496m
24.417667,4.496m
24.418,3.222m
24.418333,1.949m
24.418667,3.222m
24.419,675.1u
24.419333,4.496m
24.419667,3.222m
24.42,675.1u
24.420333,675.1u
24.420667,-1.872m
24.421,-3.146m
24.421333,675.1u
24.421667,675.1u
24.422,3.222m
24.422333,675.1u
24.422667,675.1u
24.423,-3.146m
24.423333,-3.146m
24.423667,675.1u
24.424,1.949m
24.424333,1.949m
24.424667,-598.5u
24.425,-1.872m
24.425333,-1.872m
24.425667,-3.146m
24.426,-3.146m
24.426333,675.1u
24.426667,-598.5u
24.427,-3.146m
24.427333,-1.872m
24.427667,-4.419m
24.428,-598.5u
24.428333,-1.872m
24.428667,675.1u
24.429,-598.5u
24.429333,-1.872m
24.429667,-3.146m
24.43,-3.146m
24.430333,675.1u
24.430667,4.496m
24.431,4.496m
24.431333,5.769m
24.431667,675.1u
24.432,675.1u
24.432333,3.222m
24.432667,3.222m
24.433,4.496m
24.433333,4.496m
24.433667,3.222m
24.434,3.222m
24.434333,3.222m
24.434667,1.949m
24.435,4.496m
24.435333,4.496m
24.435667,675.1u
24.436,675.1u
24.436333,-1.872m
24.436667,1.949m
24.437,3.222m
24.437333,675.1u
24.437667,-598.5u
24.438,-598.5u
24.438333,-4.419m
24.438667,-3.146m
24.439,-598.5u
24.439333,-598.5u
24.439667,3.222m
24.44,-1.872m
24.440333,675.1u
24.440667,-3.146m
24.441,-5.693m
24.441333,-598.5u
24.441667,675.1u
24.442,-1.872m
24.442333,-1.872m
24.442667,-3.146m
24.443,-4.419m
24.443333,-1.872m
24.443667,-598.5u
24.444,1.949m
24.444333,3.222m
24.444667,-598.5u
24.445,675.1u
24.445333,-3.146m
24.445667,-598.5u
24.446,675.1u
24.446333,5.769m
24.446667,5.769m
24.447,3.222m
24.447333,3.222m
24.447667,3.222m
24.448,3.222m
24.448333,7.043m
24.448667,5.769m
24.449,1.949m
24.449333,3.222m
24.449667,-1.872m
24.45,675.1u
24.450333,4.496m
24.450667,3.222m
24.451,1.949m
24.451333,-598.5u
24.451667,-3.146m
24.452,-3.146m
24.452333,675.1u
24.452667,3.222m
24.453,3.222m
24.453333,675.1u
24.453667,-598.5u
24.454,-3.146m
24.454333,-3.146m
24.454667,-598.5u
24.455,-1.872m
24.455333,3.222m
24.455667,675.1u
24.456,-1.872m
24.456333,-6.966m
24.456667,-3.146m
24.457,-4.419m
24.457333,-1.872m
24.457667,675.1u
24.458,-3.146m
24.458333,-1.872m
24.458667,-4.419m
24.459,-1.872m
24.459333,675.1u
24.459667,-598.5u
24.46,3.222m
24.460333,3.222m
24.460667,-1.872m
24.461,-1.872m
24.461333,1.949m
24.461667,4.496m
24.462,4.496m
24.462333,3.222m
24.462667,3.222m
24.463,675.1u
24.463333,-598.5u
24.463667,5.769m
24.464,4.496m
24.464333,1.949m
24.464667,3.222m
24.465,675.1u
24.465333,-598.5u
24.465667,3.222m
24.466,3.222m
24.466333,3.222m
24.466667,1.949m
24.467,-598.5u
24.467333,-598.5u
24.467667,1.949m
24.468,3.222m
24.468333,1.949m
24.468667,675.1u
24.469,-5.693m
24.469333,-4.419m
24.469667,675.1u
24.47,-1.872m
24.470333,675.1u
24.470667,-3.146m
24.471,-3.146m
24.471333,-4.419m
24.471667,-1.872m
24.472,-1.872m
24.472333,675.1u
24.472667,-3.146m
24.473,-5.693m
24.473333,-5.693m
24.473667,-1.872m
24.474,-1.872m
24.474333,1.949m
24.474667,3.222m
24.475,-598.5u
24.475333,-4.419m
24.475667,-4.419m
24.476,-598.5u
24.476333,1.949m
24.476667,3.222m
24.477,1.949m
24.477333,675.1u
24.477667,-1.872m
24.478,3.222m
24.478333,4.496m
24.478667,4.496m
24.479,3.222m
24.479333,3.222m
24.479667,675.1u
24.48,-1.872m
24.480333,4.496m
24.480667,5.769m
24.481,3.222m
24.481333,3.222m
24.481667,-598.5u
24.482,1.949m
24.482333,3.222m
24.482667,4.496m
24.483,4.496m
24.483333,1.949m
24.483667,1.949m
24.484,-1.872m
24.484333,-3.146m
24.484667,1.949m
24.485,675.1u
24.485333,-598.5u
24.485667,-1.872m
24.486,-5.693m
24.486333,-4.419m
24.486667,-1.872m
24.487,-1.872m
24.487333,-1.872m
24.487667,-1.872m
24.488,-5.693m
24.488333,-4.419m
24.488667,-1.872m
24.489,-1.872m
24.489333,1.949m
24.489667,1.949m
24.49,-1.872m
24.490333,-1.872m
24.490667,-1.872m
24.491,-4.419m
24.491333,675.1u
24.491667,3.222m
24.492,-1.872m
24.492333,-598.5u
24.492667,-3.146m
24.493,-3.146m
24.493333,3.222m
24.493667,4.496m
24.494,3.222m
24.494333,1.949m
24.494667,3.222m
24.495,3.222m
24.495333,3.222m
24.495667,7.043m
24.496,3.222m
24.496333,4.496m
24.496667,675.1u
24.497,675.1u
24.497333,3.222m
24.497667,3.222m
24.498,3.222m
24.498333,675.1u
24.498667,675.1u
24.499,-3.146m
24.499333,-4.419m
24.499667,-1.872m
24.5,3.222m
24.500333,-1.872m
24.500667,675.1u
24.501,-3.146m
24.501333,-3.146m
24.501667,675.1u
24.502,675.1u
24.502333,3.222m
24.502667,-1.872m
24.503,-1.872m
24.503333,-4.419m
24.503667,-4.419m
24.504,-598.5u
24.504333,-3.146m
24.504667,-3.146m
24.505,-598.5u
24.505333,-5.693m
24.505667,-5.693m
24.506,-1.872m
24.506333,-1.872m
24.506667,675.1u
24.507,675.1u
24.507333,-598.5u
24.507667,-3.146m
24.508,-3.146m
24.508333,1.949m
24.508667,3.222m
24.509,4.496m
24.509333,7.043m
24.509667,3.222m
